"text_object","containsMention_category","weekday_category"
"we are so thankful of cleaning the manila bay but putting some dolmite is like ur putting another money into nothing",1,3
"rt a <u+fef><u+e><u+ff> performance from mufc ucl",1,3
"rt don’t forget to enjoy your life no one else is going to do it for you",1,3
"rt no matter what ghastly surprises are around the corner this halloween luigi is here to frighten them away…or be frigh…",1,3
"rt years ago donald trump appeared on maury to present a check to megan an year old girl with brittle bone disease pr…",1,3
"i’d ask leicester what they want for fofana and bring in an experienced head alongside him",0,3
"sure may take a bit tho",1,3
"its so funny",1,3
"rt i’m voting bts twt for favorite social artist at amas rt to vote too",1,3
"rt from and pjohnson on thatshockey why the signing of tyson barrie is the…",1,3
"rt round has started follow me to get a spot and for those who didnt make it in the round please send them again…",1,3
"france goes into lockdown again mask mandate issued on may germany goes into lockdown again mask mandate iss…",0,3
"<u+f><u+f>”never knew him who is the guy”",0,3
"sounds like the da is guilty",1,3
"not sure you could have honestly said it any better cheers",1,3
"while her mom plays on steam she’ll just take her to bed ",1,3
"car rides at am and the glistening of the stars with him <u+fc> bliss",0,3
"ignore my username<u+fc><u+ffd><u+d><u+><u+fef><u+fc><u+ffd><u+d><u+><u+fef><u+fc><u+ffd><u+d><u+><u+fef>",0,3
"rt hello first i wanna say thankyou for you for doing this giveaway omg i really appreciate it<u+><u+fef> im fro…",1,3
"rt jack stop trying to bully and blackmail america’s oldest continuously published newspaper our cover editorial",1,3
"rt leray now okaying gherbo i want it",1,3
"lets see your russian taxes ",1,3
"im not a tonpa fucker im a chrollo fucker look i even made this cool edit@@@@",1,3
"its you",1,3
"i’m crying cause the art is good but akzbtzvsbs",1,3
"with how journeys has been so far i could see a callback to infernape vs electivire but i…",1,3
"rt news kevin durant and top venture capital firms invest in wearable technology startup now valued at $…",1,3
"rt two senior administration officials with knowledge of last week’s foreign election interference press conference say dni r…",1,3
"like in france the worst offence they have to fight is recording videos of protests",1,3
"jon the pizza you made for us on sunday was the least keto thing in the world",1,3
"rt retweet to help us keep airing this ad in florida and pennsylvania to inform seniors their lives are at risk if they d…",1,3
"rt ooooo encampment fire at venice and globe wires going down at venice and sepulveda near charnock sawtelle and venice blocked…",1,3
"please jesse think of the child",1,3
"minhee removing his jacket rolling his sleeves and fixing his hairim speechless his so handsome howww",0,3
"gunslike hater",1,3
"rt do something smprotectchanyeol",1,3
"ogenna asbig done it",1,3
"<u+a><u+fef> official it’s time to do what you told us that you were going to do and protect your artists take dow…",1,3
"rt mino we always got your back mino inseogotminosback minorunawayd mino <u+ca><u+bbfc><u+d>…",1,3
"as an englishman i can tell nigel kiss my arse farage does not speak for us the man is an odious…",1,3
"lrt really though what is up with the obsession western media has with trying to make enjoying anything even vaguel…",0,3
"rt @blossommebh always believe in exo",1,3
"egg this looks super rad keep it up dude d",1,3
"nooo when im drunk i get really horny but i dont actually do anything but when im buzzed",1,3
"says another critical monday morning quarterback",1,3
"where may i find this?",1,3
"rae said invictus is coming helpppppplzjwlskxljc",0,3
"wild",1,3
"whats jared kushners prison name going to be? im going with brittany",0,3
"rt biggest takeaway from iswispodcast youth party no ba am so please stop inviting me to any youth party sturves i’m …",1,3
"rt when all you experience is just positive people and beautiful art for the whole day and suddenly twitter becomes a clusterfuc…",1,3
"rt the corrupt fear us the honest support us the heroic join us",1,3
"rt me whenever theres a new enhypen content",1,3
" same bro especiall…",1,3
"xiiu maybe just in the us tho? because in europe especially platonic physical affection is way more accepted",1,3
"they don’t have to announce a reason why he lands on ir but it looked like a right leg injury not t…",1,3
"live music to start the show halloweenhavoc",0,3
"rt we need all hands on deck to get sickotrump out of office in addition to our buys on tv billboards and more help us hu…",1,3
"en youtube pone el ",1,3
"rt ""ur overthinking this"" bro i dont have any other type of thinking available",1,3
"never trade your morals for attention",0,3
"rt as republicans continue to publicly oppose larger fiscal stimulus and economic aid for american families the effects are…",1,3
"rt english clubs scored goals and conceded none in the champions league this week mulive []",1,3
"nope",1,3
"rt make america great again maga <u+ffa><u+ff>",1,3
"rt this will be iconic forever",1,3
"do you have tonights link please????",1,3
"rt the whole earth was purified and sanctified through the grace of muhammada the holy books told of the coming of a great man…",1,3
"rt starting to see less and less of these kinds of posts on my tl so daily reminder endsars",1,3
"thats the highlight of today",0,3
"rt carats they won an award higher than a daesang they must be emotional seventeen on backstage roleplaying a surgery",1,3
"rt if pakistan should model itself on any country it should be turkey their hospitality their food their ability to we…",1,3
"rt i need self healing <u+><u+fef>",1,3
"got snot drippin into my mouf i can’t go on much longer",0,3
"rt you cannot figure me out by looking at my social media",1,3
"i really got the best son<u+f><u+f>",0,3
"rt phase lilly sarscov monoclonal antibody outpatient trial just published the lack of a dose response for viral loa…",1,3
"rt this gets even worse $]%&lt£?+|^~+@ € and @€",1,3
" okay cause you should smell yourself first before the next mf do",1,3
"jill tweeted about tacos and now i’m fucking hungry",0,3
"we are doing everything we can we just need to spread the word im a peon but im trying",1,3
"congrats bae <u+f><u+d><u+><u+fef><u+d><u+fb><u+d><u+f><u+f><u+d><u+><u+fef><u+d><u+fb><u+d><u+f><u+f><u+d><u+><u+fef><u+d><u+fb><u+d><u+f><u+f><u+d><u+><u+fef><u+d><u+fb><u+d><u+f>",1,3
"goodmorning aliyah i miss u<u+f>",1,3
"big time hype and i’m def looking forward to this podcast a lot can happen also with hi…",1,3
"rt people get denied citizenship for missing these btw",1,3
"i voted by mail so awesome because i can do it discreetly and take my time to read everything thoroughly…",0,3
"rt i also didn’t realize the definition of “senior administration official” could be this expansive wasn’t even an agenc…",1,3
"rt adora sticks tongue out while sending a text catra what’re you doing? adora oh i was sending a tongue emoji…",1,3
"after this tourna imma back to my real ign",0,3
"rt @niqueexo love the few people i fw but i could use a few more friends <u+f>",1,3
"fake news the vaccine will be available before the end of the year for those at highest risk general…",1,3
"nah hes our uhmaayyze and i love the shit out of him<u+ff><u+fff><u+f> hes going places far beyond twitt…",1,3
"hello does anyone know the answer bc i am<u+f><u+d><u+><u+fef>",0,3
"first week of biology and i got assignments all due end of the week <u+f><u+f><u+ffe>",0,3
"husnaa amin <u+f>",1,3
"evyll theyre not playmobil im gonna eat you because i cant say the k word on twitter",1,3
"rt nah cause wtf was goin on up there",1,3
"the trending product that i will be trying out in hours is… love seviz massagegun massage sport relax…",0,3
"just @ me dear<u+a><u+fef>",1,3
"it b lame every time",0,3
"its so fun thinking of right now <u+f><u+f><u+f><u+f>",1,3
"rt virginia just banned no knock warrants via a law signed by governor northam today",1,3
"y’all bogus asl for even pushing this narrative ",1,3
"rt thank you for voting taylor swift as artist of the year at the amas <u+><u+fef>",1,3
"bandias the best sticc",1,3
"rt the airplane carrying the israeli american delegation was named after the israeli settlement of kiryat gat built on the…",1,3
"chrollo kinda cute w headband ngl",0,3
"rt trump has touted his rallies with india’s leader but the indian american community is leaning left—and nowhere like in…",1,3
"butterbur i have been obsessing over this cat its like perfect i love it",1,3
"youd be very wrong",1,3
"how it started vs how it’s going",0,3
"damn i supposed to tweet sumn funny but all that’s in my head is humping",0,3
"rt <u+ffa> new video retweet if you think trump has always been sick sickotrump",1,3
"pat tillman or gale sayers",1,3
"rt a senate committee has now successfully verified all bobulinski documents reviewed to date exposing the biden family c…",1,3
"sounds very interesting to me and im not into the sorta roguelike ideas",1,3
"rt bighit dear army i was waiting for the day we meet army again and i scribbled down some things i want to ask you when we meet a…",1,3
"rt black british footballers <u+fd> doing more for the country than elected politicians",1,3
"rt i’ll never understand how someone’s sexuality should ever bother you like at all",1,3
"rt this is another veteran killer sars officer in ibadan he is popularly called oc aremu rt his pics for awareness ends…",1,3
"make this a song",1,3
"rt a good day",1,3
"but still",0,3
"i rt this yesterday and now we are back to quarantine",0,3
"warzone is the wave",1,3
"rt “the privilege that it holds for the election to be a joke to you” was a deep statement",1,3
