text_object,containsMention_category,weekday_category
"youre not bc youll do it again",1,5
"or covid test results or the american death count or ",0,5
"respects <u+a><u+ff><u+ffc>",1,5
"he is done",0,5
"rt we have been left with no choice but to enter another lockdown it should never have come to this but i implore the gov…",1,5
"rt listen up army twt will make the tv debut of their highly anticipated new single and perform their record breaking hit “d…",1,5
"rt the custom of putting candles on cakes dates back to the ancient greeks who believed the smoke carried their thoughts up to the…",1,5
"society if i every get a zarry collab",0,5
"rt meanwhile we just completed the most tests in a day span weve ever had and the percent of positive tests is only about a t…",1,5
" twt omg a tribute to our moon prince seokjin?? <u+fd><u+fd><u+fd><u+fd>",1,5
"i know my twitter handle is baltic emo but i can’t help reading it as baltice mo",0,5
"rt nobody iconsremix video ‰ ready <u+f> icons swipe <u+a> to see ur president keep streaming <u+fb> link in bio",1,5
"rt guys my boyfriend has a very important message about voting <u+fb>",1,5
"rt the world is such a mess rn",1,5
"rt and it was october thirtieth the night before halloween devil’s night",1,5
"hey lisa hows your tongue taste in your own ass? good luck answering the bobfathers q…",1,5
"of course it does defundthepolice",0,5
"the president minnesota needs the president the usa needs an american leader the free world needs",1,5
"ha i knocked myself unconscious again i’m gunna get some tea",0,5
"it’s getting hot y’all feel the weather changing? <u+f><u+f>",0,5
"rt these things are not mutually exclusive they are all in equal measure",1,5
"u and i",0,5
"rt tomorrow i will spend my birthday <u+f> in the great states of michigan and wisconsin the best birthday gift this year is…",1,5
"is there any research that shows if people are more likely to transmit the virus based…",1,5
"rt activist allie young is empowering voters by leading trail rides through navajo nation to the polls",1,5
"looking forward to the boys trying to convince grey to join their side in the next thezonecast episode…",0,5
"rt ""we remember the lies we remember the disrespect we remember you left too many of us to die"" superstar latino singe…",1,5
"rt roughly half of the twitter profiles supporting the greatbarringtondeclaration—which advocates for herd immunity through…",1,5
"rt fraudster attempts to register dead americans as dem voters in florida",1,5
"rt have a shitpost hk hollowknight pv purevessel thk thehollowknight hornet grimm grimmchild",1,5
"rt tomorrow am central i will attempt to be live with halloween cup + marowak raids <u+fb> do i have any idea what im doing? com…",1,5
"c nul ta reaction",1,5
"rt daily mail now get yours saturday and please share widely if you’re not yet scared of sage…",1,5
"rt sprinkle cake twitter hearing about lockdown ",1,5
"rt rider t w blood stay interesting happyhalloween haikyuu <u+cf><u+a><u+ad><u+e><u+fc>",1,5
"obv cur mostly speculation but reducing ii my opinion look at the xmrtrader or r monero communities they…",1,5
"rt <u+c><u+fef> omg <u+c><u+fef> and are engaged",1,5
"rt eternal they literally told us",1,5
" express mind …",1,5
"rt why lil wayne making us go through this man",1,5
"rt baridi twitter should allow us view stats on blocked lists kenyans with highest number of blocked ppl db korir nelson havi migu…",1,5
"push where it says listen live",1,5
"check out maris video tiktok",0,5
" somebody tell sykkuno that corpse is his friend <u+fd> he’s gonna freak out",1,5
"rt you would be proud of placing someone with this resume on our highest court <u+f><u+ffd> pathetic",1,5
"from hösle’s short history of german philosophy where does this stuff fit into…",1,5
"kings landing",1,5
"we have to try so lets try and save a country",1,5
"alert traffic incident confluence wy and ave se yyctraffic yycroads",0,5
"the media is spewing false hope to rally americans they are lying as usual votetrumptosaveamerica…",0,5
"maybe should shoot for some fingers",1,5
"so is the premature announcement of the new lockdown a result of the new moon energy? they said it’ll be chaotic chaotic it is <u+f><u+f>",0,5
"australians at halloween im going as eddie the eagleif he were a zombie",0,5
"rt <u+f><u+fa> live coach gruden addresses the media from the intermountain healthcare performance center in henderson",1,5
"devils night with evil al baldwin",0,5
"rt breaking news disturbing footage as criminal mastermind engages unwitting accomplices in audacious food heist <u+ff> img…",1,5
"unf mute block and report apagaaaaaaaaaaa",1,5
"rt isnt it weird how the baroque convolutions of the us constitution keep giving white racists a veto over any significant so…",1,5
"can i get rts??",1,5
"r see no difference",1,5
"rt sad that we need this to protect americans’ right to vote from violent democrat mobs",1,5
"rt omg this would be more hilarious if it wasn’t true",1,5
"rt rt to vote bts twt for favorite duo or group pop rock at the amas",1,5
"rt mood",1,5
"rt twtid omg his rap<u+fe> members txt txtyeonjun",1,5
"rt billboard [spotify <u+fca>] “dynamite” by twt <u+ff> global = — plays <u+fa> <u+ffa><u+ff> us — plays <u+fa>",1,5
"rt breaking missing children recovered in virginia by us marshals as part of ""operation find our children""",1,5
"chinas regime run by a monster has no regard for human life xijinping ccp ccpchina coronavirus covid",0,5
"i switched to the pill imma get pregnant<u+f><u+ffd><u+d><u+><u+fef>",0,5
"rt i’m literally better",1,5
"rt you cannot claim to want to protect seniors and turn around and try to kill healthcare and social security thats politi…",1,5
"wtucker they’re just sparrows dude",1,5
"i will have my eyes firmly planted on lessard and our canadian truckers but …",1,5
"rt [pm ig] woow<u+fd> he rocked the runway too<u+f><u+f> variouscharms jangmaltese nono masterjang<u+f>",1,5
"that ting built like a man so i expect her views to be strong <u+f><u+fff><u+d><u+><u+fef>",0,5
"rt citizen abolish the electoral college",1,5
"slight change to church indeed victorians all ringatu want them all chipped and eunuch",1,5
"copped with code fisp i got vbucks tognight so i finally go this skin yay <u+fa>",0,5
"rt comcast talks up peacock’s avod svod hybrid model as sign ups surge nbcuniversal’s newly launched streamer peacock has r…",1,5
"conras a ver",1,5
"rt pretty girls luv trippie redd",1,5
"true and effective",0,5
"rt pink dreams ig matialonsor",1,5
"rt called someone who manages reimbursement at giant health insurance company told him trump said mds get paid more for s…",1,5
"rt <u+f><u+><u+fef><u+fb><u+fe>happy halloween<u+fe><u+fb><u+><u+fef><u+f> <u+fd><u+fc><u+fd> daddyo …",1,5
"rt helo evybody it me fuji i steel pj fone to take a fotogo hehe hapy halowene",1,5
"ur so beautiful staph",1,5
"rt ord just when you fine peace and think somethings over its not",1,5
"without a doubt % <u+faa>just listening <u+f> to biden‘s lies forgotten never kept promises and stumbling over his own words…",0,5
"atl nooo sending lots of love to you all ",1,5
"rt blano exactly using democracy to undermine democracy",1,5
"rt how asylum seekers end up in illegal exploited workforces ban them from getting a legit job then give them £ a we…",1,5
"rt lee minho wont complete your heart unless youre han jisung",1,5
"exactly <u+f>",0,5
"“ima die full of percocet and kale” <u+f>",1,5
"the way y’all just left me to die",0,5
"rt nfl top defenses in tds allowed t dabears chi t gopats ne t fttb sf t ravensflock …",1,5
"rt of course you can be a christian and support donald trump—providing you completely jettison jesus and everything he said…",1,5
"gimme the ref im bored and must draw lol",1,5
"rt international disgrace",1,5
"keeping going vote",0,5
"rt ""he is a dream to work with"" <u+fd> <u+d><u+fef>",1,5
"rt looting in barcelona after a mix of far left far right and negationists attack the catalan police in protest agains…",1,5
"rt press release regarding the attack perpetrated in nice france on october ",1,5
"rt michelle de la isla dem candidate for ks <u+f> overcame homelessness <u+f> st latina mayor of topeka michelle received thr…",1,5
"rt attending a party like project x is still on my bucket list fs",1,5
"lmao yes",0,5
"rt trump “you know our doctors get more money if someone dies from covid you know that right?” beyond reprehensible",1,5
"rt i just want arashi and sb to cross paths man that would be epic sb sbonmtvlivestream",1,5
"good lord woman you are intoxicating <u+f>",1,5
"yeah but like which part",1,5
"rt sassyaf i have a date with themandalorian all else is irrelevant this is the way",1,5
"good morning",1,5
"chisholm hahahajust noticed",1,5
"rt she give me butterflies and they wont go away under the stars she took my hand and said love you need you need you here to s…",1,5
"rt conway continually amazed that the man who told everyone to read a book called ‘superforecasters’ couldn’t quite predict that…",1,5
"sen ed markey on constitution originalism is racist sexist homophobic via",1,5
"my problem is that im bad at creating depth and using foreshortening so this might not end well for me with all th…",0,5
"rt reminder that online friendships are still friendships and people that tell you otherwise are as the kids say fucking wro…",1,5
"hypernormal researchers take nightvision go pros through societys institutions trying to catch glimpses of the ghosts of civic life",0,5
"rt don’t like this tweet just retweet <u+> mamavote treasure",1,5
"struggles of having an andriod omg cries mine only goes up to p",1,5
"rt academics writing tweets against celebrity culture same academics chasing celebrity with their whole spirit you hate…",1,5
"rt iconic scene in smtm",1,5
"whats your favorite track on my ep? mine is ""beautiful disaster"" i adore this song and its the main single from…",0,5
"rt the liberal democrat governor of minnesota tried to shut us down by only allowing inside president …",1,5
"u catch",0,5
" what was the big thing in season ?",1,5
"i made spy roles for nct <u+ff> i like",0,5
"please",1,5
